Bid,Bid_Quantity,Ask,Ask_Quantity
690000.0,262.0,691500.0,257.0
689500.0,235.0,692000.0,247.0
TimeStamp,2014-02-14D09:16:39.623657500
690500.0,189.0,691000.0,41.0
690000.0,262.0,691500.0,257.0
689500.0,244.0,692000.0,247.0
TimeStamp,2014-02-14D09:16:39.736657500
690500.0,189.0,691000.0,41.0
690000.0,272.0,691500.0,257.0
689500.0,234.0,692000.0,247.0
TimeStamp,2014-02-14D09:16:39.837657500
690500.0,189.0,691000.0,41.0
690000.0,272.0,691500.0,257.0
689500.0,264.0,692000.0,247.0
TimeStamp,2014-02-14D09:16:39.849657500
690500.0,189.0,691000.0,71.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:16:39.850657500
690500.0,189.0,691000.0,71.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:16:39.853657500
690500.0,189.0,691000.0,71.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:16:39.854657500
690500.0,189.0,691000.0,71.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:16:39.855657500
690500.0,189.0,691000.0,71.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:16:39.866657500
690500.0,189.0,691000.0,71.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:16:39.942657500
690500.0,189.0,691000.0,81.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:16:40.336645500
690500.0,189.0,691000.0,81.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:16:40.799645500
690500.0,121.0,691000.0,81.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:16:40.799645500
690500.0,121.0,691000.0,91.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:16:40.802645500
690500.0,119.0,691000.0,121.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:16:40.803645500
690500.0,110.0,691000.0,121.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,267.0
TimeStamp,2014-02-14D09:16:40.808645500
690500.0,100.0,691000.0,141.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:40.913645500
690500.0,100.0,691000.0,141.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:41.025645500
690500.0,110.0,691000.0,141.0
690000.0,262.0,691500.0,287.0
689500.0,274.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:41.659633500
690500.0,110.0,691000.0,141.0
690000.0,282.0,691500.0,287.0
689500.0,274.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:42.319621500
690500.0,110.0,691000.0,141.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:43.769609500
690500.0,119.0,691000.0,138.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:43.853609500
690500.0,120.0,691000.0,138.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:43.934609500
690500.0,121.0,691000.0,138.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:44.508597500
690500.0,106.0,691000.0,138.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:44.942597500
690500.0,121.0,691000.0,138.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:45.455585500
690500.0,121.0,691000.0,204.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:45.514585500
690500.0,123.0,691000.0,204.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:46.437573500
690500.0,108.0,691000.0,204.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:46.952573500
690500.0,123.0,691000.0,204.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:47.410561500
690500.0,123.0,691000.0,214.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:48.943549500
690500.0,79.0,691000.0,214.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:49.426537500
690500.0,49.0,691000.0,214.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:49.458537500
690500.0,49.0,691000.0,214.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:49.978537500
690500.0,49.0,691000.0,214.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:50.441525500
690500.0,59.0,691000.0,214.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:50.493525500
690500.0,74.0,691000.0,214.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:50.773525500
690500.0,94.0,691000.0,214.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:52.962501500
690500.0,94.0,691000.0,214.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:56.414453500
690500.0,123.0,691000.0,214.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:56.684453500
690500.0,143.0,691000.0,214.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:57.428441500
690500.0,123.0,691000.0,214.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:57.531441500
690500.0,123.0,691000.0,215.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:16:59.568417500
690500.0,114.0,691000.0,215.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:00.941405500
690500.0,124.0,691000.0,215.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:03.202373100
690500.0,94.0,691000.0,215.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:07.893321500
690500.0,73.0,691000.0,215.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:09.857297500
690500.0,63.0,691000.0,215.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:09.927297500
690500.0,63.0,691000.0,215.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:09.933297500
690500.0,63.0,691000.0,215.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:10.438285500
690500.0,159.0,691000.0,215.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:11.427273500
690500.0,168.0,691000.0,215.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:11.529273500
690500.0,168.0,691000.0,205.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:11.722273500
690500.0,188.0,691000.0,205.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:11.764273500
690500.0,188.0,691000.0,205.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:11.956273500
690500.0,188.0,691000.0,205.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:12.912261500
690500.0,143.0,691000.0,205.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:13.391249500
690500.0,133.0,691000.0,205.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:13.464249500
690500.0,118.0,691000.0,205.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:13.495249500
690500.0,118.0,691000.0,205.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:13.633249500
690500.0,118.0,691000.0,139.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:13.911249500
690500.0,128.0,691000.0,139.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:13.964249500
690500.0,128.0,691000.0,139.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:13.998249500
690500.0,143.0,691000.0,139.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:14.478237500
690500.0,188.0,691000.0,139.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:17.430201500
690500.0,188.0,691000.0,119.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:17.433201500
690500.0,188.0,691000.0,109.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:17.436201500
690500.0,188.0,691000.0,99.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:17.439201500
690500.0,188.0,691000.0,99.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:18.003201500
690500.0,153.0,691000.0,99.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:18.006201500
690500.0,153.0,691000.0,119.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:18.043201500
690500.0,138.0,691000.0,119.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:18.046201500
690500.0,138.0,691000.0,139.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:18.444189500
690500.0,198.0,691000.0,139.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:18.522189500
690500.0,198.0,691000.0,138.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:18.585189500
690500.0,199.0,691000.0,138.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:18.927189500
690500.0,199.0,691000.0,128.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:18.929189500
690500.0,199.0,691000.0,118.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:18.930189500
690500.0,199.0,691000.0,118.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:18.932189500
690500.0,199.0,691000.0,88.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:18.935189500
690500.0,199.0,691000.0,78.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,267.0
TimeStamp,2014-02-14D09:17:18.936189500
690500.0,199.0,691000.0,78.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:19.734177500
690500.0,199.0,691000.0,78.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:19.735177500
690500.0,199.0,691000.0,78.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:20.910165500
690500.0,201.0,691000.0,78.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:20.987165500
690500.0,201.0,691000.0,78.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:21.989153500
690500.0,201.0,691000.0,78.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:21.990153500
690500.0,201.0,691000.0,78.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:22.365141500
690500.0,201.0,691000.0,58.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:23.496129500
690500.0,201.0,691000.0,58.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:23.545129500
690500.0,201.0,691000.0,68.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:23.895129500
690500.0,191.0,691000.0,68.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:23.941129500
690500.0,191.0,691000.0,78.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:24.881117500
690500.0,189.0,691000.0,78.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:24.882117500
690500.0,189.0,691000.0,88.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:25.351105500
690500.0,189.0,691000.0,88.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:26.732093500
690500.0,189.0,691000.0,88.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:26.735093500
690500.0,189.0,691000.0,98.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:26.737093500
690500.0,189.0,691000.0,108.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:26.738093500
690500.0,189.0,691000.0,118.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:26.739093500
690500.0,189.0,691000.0,118.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,267.0
TimeStamp,2014-02-14D09:17:26.740093500
690500.0,189.0,691000.0,128.0
690000.0,272.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:26.754093500
690500.0,160.0,691000.0,138.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:26.932093500
690500.0,105.0,691000.0,138.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:26.952093500
690500.0,60.0,691000.0,148.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:27.507081500
690500.0,60.0,691000.0,148.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:27.542081500
690500.0,60.0,691000.0,148.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:27.580081500
690500.0,60.0,691000.0,148.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:28.518069500
690500.0,80.0,691000.0,148.0
690000.0,272.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:28.986069500
690500.0,90.0,691000.0,148.0
690000.0,272.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:29.254061200
690500.0,70.0,691000.0,148.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:29.418057500
690500.0,70.0,691000.0,148.0
690000.0,292.0,691500.0,287.0
689500.0,284.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:29.645057500
690500.0,70.0,691000.0,148.0
690000.0,301.0,691500.0,287.0
689500.0,275.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:29.756057500
690500.0,90.0,691000.0,148.0
690000.0,281.0,691500.0,287.0
689500.0,275.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:29.944057500
690500.0,99.0,691000.0,148.0
690000.0,281.0,691500.0,287.0
689500.0,275.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:29.989057500
690500.0,99.0,691000.0,148.0
690000.0,281.0,691500.0,287.0
689500.0,275.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:31.466033500
690500.0,99.0,691000.0,148.0
690000.0,281.0,691500.0,287.0
689500.0,275.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:31.998033500
690500.0,144.0,691000.0,148.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:32.031033500
690500.0,189.0,691000.0,138.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:32.034033500
690500.0,189.0,691000.0,118.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:32.036033500
690500.0,189.0,691000.0,108.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:32.037033500
690500.0,189.0,691000.0,98.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:32.038033500
690500.0,189.0,691000.0,98.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:32.040033500
690500.0,189.0,691000.0,98.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:32.375021500
690500.0,189.0,691000.0,88.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:32.378021500
690500.0,189.0,691000.0,78.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,267.0
TimeStamp,2014-02-14D09:17:32.380021500
690500.0,189.0,691000.0,78.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:33.519009500
690500.0,169.0,691000.0,78.0
690000.0,301.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:33.566009500
690500.0,169.0,691000.0,78.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:33.834009500
690500.0,169.0,691000.0,144.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:33.837009500
690500.0,169.0,691000.0,164.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:33.838009500
690500.0,169.0,691000.0,164.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:33.839009500
690500.0,169.0,691000.0,174.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:33.840009500
690500.0,169.0,691000.0,184.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:33.842009500
690500.0,169.0,691000.0,204.0
690000.0,292.0,691500.0,287.0
689500.0,264.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:34.644997500
690500.0,169.0,691000.0,204.0
690000.0,301.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:34.750997500
690500.0,169.0,691000.0,138.0
690000.0,301.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:34.753997500
690500.0,169.0,691000.0,128.0
690000.0,301.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:34.756997500
690500.0,169.0,691000.0,98.0
690000.0,301.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:34.759997500
690500.0,169.0,691000.0,88.0
690000.0,301.0,691500.0,287.0
689500.0,255.0,692000.0,257.0
TimeStamp,2014-02-14D09:17:34.762997500
690500.0,169.0,691000.0,78.0
690000.0,301.0,691500.0,287.0
689500.0,255.0,692000.0,267.0
TimeStamp,2014-02-14D09:17:34.768997500
690500.0,189.0,691000.0,78.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:35.316985500
690500.0,189.0,691000.0,68.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:37.558961500
690500.0,191.0,691000.0,68.0
690000.0,281.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:37.855961500
690500.0,201.0,691000.0,68.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:38.959949500
690500.0,201.0,691000.0,58.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:39.370937500
690500.0,201.0,691000.0,48.0
690000.0,271.0,691500.0,287.0
689500.0,255.0,692000.0,277.0
TimeStamp,2014-02-14D09:17:39.558937500
690500.0,201.0,691500.0,287.0
690000.0,271.0,692000.0,277.0
689500.0,255.0,692500.0,310.0
TimeStamp,2014-02-14D09:17:39.564937500
691000.0,4.0,691500.0,277.0
690500.0,199.0,692000.0,277.0
690000.0,271.0,692500.0,310.0
TimeStamp,2014-02-14D09:17:39.565937500
691000.0,4.0,691500.0,287.0
690500.0,199.0,692000.0,257.0
690000.0,271.0,692500.0,310.0
TimeStamp,2014-02-14D09:17:39.566937500
691000.0,4.0,691500.0,282.0
690500.0,199.0,692000.0,262.0
690000.0,271.0,692500.0,310.0
TimeStamp,2014-02-14D09:17:39.567937500
691000.0,4.0,691500.0,276.0
690500.0,199.0,692000.0,262.0
690000.0,291.0,692500.0,310.0
TimeStamp,2014-02-14D09:17:39.569937500
691000.0,4.0,691500.0,276.0
690500.0,205.0,692000.0,262.0
690000.0,296.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:39.579937500
691000.0,4.0,691500.0,276.0
690500.0,205.0,692000.0,262.0
690000.0,296.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:39.616937500
691000.0,4.0,691500.0,276.0
690500.0,207.0,692000.0,262.0
690000.0,296.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:39.656937500
691000.0,4.0,691500.0,276.0
690500.0,207.0,692000.0,262.0
690000.0,296.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:39.745937500
691000.0,4.0,691500.0,276.0
690500.0,207.0,692000.0,262.0
690000.0,296.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:39.745937500
691000.0,4.0,691500.0,276.0
690500.0,207.0,692000.0,262.0
690000.0,296.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:39.810937500
691000.0,8.0,691500.0,276.0
690500.0,205.0,692000.0,262.0
690000.0,296.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:39.860937500
691000.0,8.0,691500.0,276.0
690500.0,205.0,692000.0,262.0
690000.0,296.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:39.860937500
691000.0,8.0,691500.0,276.0
690500.0,205.0,692000.0,262.0
690000.0,296.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:39.932937500
691000.0,8.0,691500.0,276.0
690500.0,205.0,692000.0,262.0
690000.0,326.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:39.969937500
691000.0,38.0,691500.0,276.0
690500.0,185.0,692000.0,262.0
690000.0,326.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:40.205936200
691000.0,38.0,691500.0,276.0
690500.0,185.0,692000.0,262.0
690000.0,326.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:40.206936100
691000.0,38.0,691500.0,276.0
690500.0,185.0,692000.0,262.0
690000.0,326.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:40.246932100
691000.0,38.0,691500.0,276.0
690500.0,185.0,692000.0,262.0
690000.0,326.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:40.258930900
691000.0,38.0,691500.0,276.0
690500.0,194.0,692000.0,262.0
690000.0,317.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:40.351925500
691000.0,48.0,691500.0,276.0
690500.0,194.0,692000.0,262.0
690000.0,317.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:40.392925500
691000.0,58.0,691500.0,276.0
690500.0,194.0,692000.0,262.0
690000.0,317.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:40.455925500
691000.0,58.0,691500.0,276.0
690500.0,194.0,692000.0,262.0
690000.0,317.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:40.561925500
691000.0,54.0,691500.0,276.0
690500.0,194.0,692000.0,262.0
690000.0,317.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:40.717925500
690500.0,194.0,691500.0,276.0
690000.0,317.0,692000.0,262.0
689500.0,230.0,692500.0,330.0
TimeStamp,2014-02-14D09:17:40.720925500
690500.0,196.0,691000.0,12.0
690000.0,317.0,691500.0,276.0
689500.0,230.0,692000.0,262.0
TimeStamp,2014-02-14D09:17:40.723925500
690500.0,196.0,691000.0,11.0
690000.0,297.0,691500.0,276.0
689500.0,230.0,692000.0,262.0
TimeStamp,2014-02-14D09:17:40.723925500
690500.0,196.0,691000.0,11.0
690000.0,297.0,691500.0,276.0
689500.0,230.0,692000.0,262.0
TimeStamp,2014-02-14D09:17:40.724925500
690500.0,196.0,691000.0,11.0
690000.0,297.0,691500.0,282.0
689500.0,230.0,692000.0,262.0
TimeStamp,2014-02-14D09:17:40.726925500
691000.0,1.0,691500.0,287.0
690500.0,196.0,692000.0,257.0
690000.0,297.0,692500.0,310.0
TimeStamp,2014-02-14D09:17:40.727925500
691000.0,1.0,691500.0,287.0
690500.0,196.0,692000.0,277.0
690000.0,292.0,692500.0,310.0
TimeStamp,2014-02-14D09:17:40.729925500
691000.0,1.0,691500.0,277.0
690500.0,196.0,692000.0,257.0
690000.0,292.0,692500.0,310.0
TimeStamp,2014-02-14D09:17:40.733925500
691000.0,1.0,691500.0,277.0
